nom;annee;mois;temp_RF;lat;lon;altitude;pr_RF;ERA5_sde_cm;neige_RF_cm;pct_neige
CADI_POP1;2014;5;5.94907885907064;42.2369;1.7043;2357;68.0076748316498;-7.345365e-22;89.597830137254;0
CADI_POP1;2014;6;11.178902381574;42.2369;1.7043;2357;101.937332930958;-7.345365e-22;12.0045496597706;0
CADI_POP1;2014;7;12.0124084690406;42.2369;1.7043;2357;96.6973377280128;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2014;8;12.3775625739643;42.2369;1.7043;2357;139.965210377585;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2014;9;9.87408151930406;42.2369;1.7043;2357;92.2700356643357;-7.345365e-22;0.12530701337052;0
CADI_POP1;2014;10;6.9320899885808;42.2369;1.7043;2357;44.2687543123543;-7.345365e-22;0.349767206049459;0
CADI_POP1;2014;11;2.37827025631397;42.2369;1.7043;2357;173.942892267917;0.078125;12.5528425028719;0
CADI_POP1;2014;12;0.610294850774478;42.2369;1.7043;2357;19.447171007696;0.9923135;35.5997577553302;0
CADI_POP1;2015;1;-0.704439850170658;42.2369;1.7043;2357;32.675447018722;2.016129;65.8971630830611;22.2222222222222
CADI_POP1;2015;2;-3.75397055393632;42.2369;1.7043;2357;25.2016257844008;6.361607;121.486203582548;16.6666666666667
CADI_POP1;2015;3;0.800568131336021;42.2369;1.7043;2357;42.3824384800385;1.140373;153.42401273076;9.09090909090909
CADI_POP1;2015;4;3.26824345370441;42.2369;1.7043;2357;47.8914282227032;-7.345365e-22;151.770798792483;0
CADI_POP1;2015;5;9.21237927903693;42.2369;1.7043;2357;41.5721110630111;-7.345365e-22;89.597830137254;0
CADI_POP1;2015;6;11.6162530422316;42.2369;1.7043;2357;151.852579525104;-7.345365e-22;12.0045496597706;0
CADI_POP1;2015;7;14.964267568708;42.2369;1.7043;2357;97.5663272967774;-7.345365e-22;0.0003809523809523;0
CADI_POP1;2015;8;13.0191703417237;42.2369;1.7043;2357;141.006120827321;-7.345365e-22;6.34920634920635e-05;0
CADI_POP1;2015;9;8.29677177101403;42.2369;1.7043;2357;89.9281638648389;-7.345365e-22;0.12530701337052;0
CADI_POP1;2015;10;5.28617450981364;42.2369;1.7043;2357;44.750317024642;-7.345365e-22;0.349767206049459;0
CADI_POP1;2015;11;2.70416570293626;42.2369;1.7043;2357;93.1777857864358;0.72265625;14.8251778040677;0
CADI_POP1;2015;12;1.53878169530787;42.2369;1.7043;2357;4.14640912698413;0.31502017;31.8099190475753;0
CADI_POP1;2016;1;0.204338168905561;42.2369;1.7043;2357;16.4463471981722;0.6048387;67.6320782740992;0
CADI_POP1;2016;2;-1.11868667258811;42.2369;1.7043;2357;86.3337506734007;1.17861;124.126021579336;25
CADI_POP1;2016;3;-0.980257612129685;42.2369;1.7043;2357;39.8713919432419;2.0003781;135.473265230109;66.6666666666667
CADI_POP1;2016;4;1.94023451091273;42.2369;1.7043;2357;93.3549724192474;0.4752604;175.207785898441;40
CADI_POP1;2016;5;5.93947580419254;42.2369;1.7043;2357;87.4216430957932;0.0031502016;89.6209799182178;0
